CUPS;FECHA MEDIDA;TIPO MEDIDA;PERIODO;CONSUMO
ES0339000001000034XP;31/05/2014;Reactiva;2;0
ES0339000001000034XP;30/04/2014;Activa;1;729
ES0339000001000034XP;30/04/2014;Activa;2;3583
ES0339000001000034XP;30/04/2014;Potencia;1;15
ES0339000001000034XP;30/04/2014;Potencia;2;14
ES0339000001000034XP;30/04/2014;Reactiva;1;0
ES0339000001000034XP;30/04/2014;Reactiva;2;0
ES0339000001000034XP;31/03/2014;Activa;1;979
ES0339000001000034XP;31/03/2014;Activa;2;4022
ES0339000001000034XP;31/03/2014;Potencia;1;16
ES0339000001000034XP;31/03/2014;Potencia;2;14
ES0339000001000034XP;31/03/2014;Reactiva;1;0
ES0339000001000034XP;31/03/2014;Reactiva;2;0
ES0339000001000034XP;28/02/2014;Activa;1;1073
ES0339000001000034XP;28/02/2014;Activa;2;3957
ES0339000001000034XP;28/02/2014;Potencia;1;16
ES0339000001000034XP;28/02/2014;Potencia;2;14
ES0339000001000034XP;28/02/2014;Reactiva;1;0
ES0339000001000034XP;28/02/2014;Reactiva;2;0
ES0339000001000034XP;31/01/2014;Activa;1;1320
ES0339000001000034XP;31/01/2014;Activa;2;4449
ES0339000001000034XP;31/01/2014;Potencia;1;16
ES0339000001000034XP;31/01/2014;Potencia;2;14
ES0339000001000034XP;31/01/2014;Reactiva;1;0
ES0339000001000034XP;31/01/2014;Reactiva;2;0
ES0339000001000034XP;31/12/2013;Activa;1;1553
ES0339000001000034XP;31/12/2013;Activa;2;4567
ES0339000001000034XP;31/12/2013;Potencia;1;16
ES0339000001000034XP;31/12/2013;Potencia;2;14
ES0339000001000034XP;31/12/2013;Reactiva;1;0
ES0339000001000034XP;31/12/2013;Reactiva;2;0
ES0339000001000034XP;30/11/2013;Activa;1;1481
ES0339000001000034XP;30/11/2013;Activa;2;4185
ES0339000001000034XP;30/11/2013;Potencia;1;16
ES0339000001000034XP;30/11/2013;Potencia;2;14
ES0339000001000034XP;30/11/2013;Reactiva;1;0
ES0339000001000034XP;30/11/2013;Reactiva;2;0
ES0339000001000036XX;30/09/2015;Activa;1;564
ES0339000001000036XX;30/09/2015;Activa;2;2072
ES0339000001000036XX;30/09/2015;Potencia;1;9
ES0339000001000036XX;30/09/2015;Potencia;2;9
ES0339000001000036XX;30/09/2015;Reactiva;1;0
ES0339000001000036XX;30/09/2015;Reactiva;2;0
ES0339000001000036XX;31/08/2015;Activa;1;405
ES0339000001000036XX;31/08/2015;Activa;2;2035
ES0339000001000036XX;31/08/2015;Potencia;1;9
ES0339000001000036XX;31/08/2015;Potencia;2;9
ES0339000001000036XX;31/08/2015;Reactiva;1;0
ES0339000001000036XX;31/08/2015;Reactiva;2;0
ES0339000001000036XX;31/07/2015;Activa;1;271
ES0339000001000036XX;31/07/2015;Activa;2;2006
ES0339000001000036XX;31/07/2015;Potencia;1;10
ES0339000001000036XX;31/07/2015;Potencia;2;9
ES0339000001000036XX;31/07/2015;Reactiva;1;0
ES0339000001000036XX;31/07/2015;Reactiva;2;0
ES0339000001000036XX;30/06/2015;Activa;1;261
ES0339000001000036XX;30/06/2015;Activa;2;2009
ES0339000001000036XX;30/06/2015;Potencia;1;10
ES0339000001000036XX;30/06/2015;Potencia;2;9
ES0339000001000036XX;30/06/2015;Reactiva;1;0
ES0339000001000036XX;30/06/2015;Reactiva;2;0
ES0339000001000036XX;31/05/2015;Activa;1;370
ES0339000001000036XX;31/05/2015;Activa;2;2319
ES0339000001000036XX;31/05/2015;Potencia;1;9
ES0339000001000036XX;31/05/2015;Potencia;2;10
ES0339000001000036XX;31/05/2015;Reactiva;1;0
ES0339000001000036XX;31/05/2015;Reactiva;2;0
ES0339000001000036XX;30/04/2015;Activa;1;483
ES0339000001000036XX;30/04/2015;Activa;2;2391
ES0339000001000036XX;30/04/2015;Potencia;1;9
ES0339000001000036XX;30/04/2015;Potencia;2;9
ES0339000001000036XX;30/04/2015;Reactiva;1;0
ES0339000001000036XX;30/04/2015;Reactiva;2;0
ES0339000001000036XX;31/03/2015;Activa;1;636
ES0339000001000036XX;31/03/2015;Activa;2;2748
ES0339000001000036XX;31/03/2015;Potencia;1;9
ES0339000001000036XX;31/03/2015;Potencia;2;9
ES0339000001000036XX;31/03/2015;Reactiva;1;0
ES0339000001000036XX;31/03/2015;Reactiva;2;0
ES0339000001000036XX;28/02/2015;Activa;1;608
ES0339000001000036XX;28/02/2015;Activa;2;2334
ES0339000001000036XX;28/02/2015;Potencia;1;9
ES0339000001000036XX;28/02/2015;Potencia;2;9
ES0339000001000036XX;28/02/2015;Reactiva;1;0
ES0339000001000036XX;28/02/2015;Reactiva;2;0
ES0339000001000036XX;31/01/2015;Activa;1;889
ES0339000001000036XX;31/01/2015;Activa;2;2928
ES0339000001000036XX;31/01/2015;Potencia;1;12
ES0339000001000036XX;31/01/2015;Potencia;2;12
ES0339000001000036XX;31/01/2015;Reactiva;1;0
ES0339000001000036XX;31/01/2015;Reactiva;2;0
ES0339000001000036XX;31/12/2014;Activa;1;1117
ES0339000001000036XX;31/12/2014;Activa;2;3185
ES0339000001000036XX;31/12/2014;Potencia;1;12
ES0339000001000036XX;31/12/2014;Potencia;2;12
ES0339000001000036XX;31/12/2014;Reactiva;1;0
ES0339000001000036XX;31/12/2014;Reactiva;2;0
ES0339000001000036XX;30/11/2014;Activa;1;845
ES0339000001000036XX;30/11/2014;Activa;2;2523
ES0339000001000036XX;30/11/2014;Potencia;1;8
ES0339000001000036XX;30/11/2014;Potencia;2;8
ES0339000001000036XX;30/11/2014;Reactiva;1;0
ES0339000001000036XX;30/11/2014;Reactiva;2;0
ES0339000001000036XX;31/10/2014;Activa;1;768
ES0339000001000036XX;31/10/2014;Activa;2;2518
ES0339000001000036XX;31/10/2014;Potencia;1;8
ES0339000001000036XX;31/10/2014;Potencia;2;8
ES0339000001000036XX;31/10/2014;Reactiva;1;0
ES0339000001000036XX;31/10/2014;Reactiva;2;0
ES0339000001000036XX;30/09/2014;Activa;1;590
ES0339000001000036XX;30/09/2014;Activa;2;2379
ES0339000001000036XX;30/09/2014;Potencia;1;9
ES0339000001000036XX;30/09/2014;Potencia;2;9
ES0339000001000036XX;30/09/2014;Reactiva;1;0
ES0339000001000036XX;30/09/2014;Reactiva;2;0
ES0339000001000036XX;31/08/2014;Activa;1;398
ES0339000001000036XX;31/08/2014;Activa;2;2328
ES0339000001000036XX;31/08/2014;Potencia;1;8
ES0339000001000036XX;31/08/2014;Potencia;2;9
ES0339000001000036XX;31/08/2014;Reactiva;1;0
ES0339000001000036XX;31/08/2014;Reactiva;2;0
ES0339000001000036XX;31/07/2014;Activa;1;279
ES0339000001000036XX;31/07/2014;Activa;2;2227
ES0339000001000036XX;31/07/2014;Potencia;1;9
ES0339000001000036XX;31/07/2014;Potencia;2;9
ES0339000001000036XX;31/07/2014;Reactiva;1;0
ES0339000001000036XX;31/07/2014;Reactiva;2;0
ES0339000001000036XX;30/06/2014;Activa;1;278
ES0339000001000036XX;30/06/2014;Activa;2;2193
ES0339000001000036XX;30/06/2014;Potencia;1;9
ES0339000001000036XX;30/06/2014;Potencia;2;9
ES0339000001000036XX;30/06/2014;Reactiva;1;0
ES0339000001000036XX;30/06/2014;Reactiva;2;0
ES0339000001000036XX;31/05/2014;Activa;1;357
ES0339000001000036XX;31/05/2014;Activa;2;2245
ES0339000001000036XX;31/05/2014;Potencia;1;9
ES0339000001000036XX;31/05/2014;Potencia;2;9
ES0339000001000036XX;31/05/2014;Reactiva;1;0
ES0339000001000036XX;31/05/2014;Reactiva;2;0
ES0339000001000036XX;30/04/2014;Activa;1;472
ES0339000001000036XX;30/04/2014;Activa;2;2340
ES0339000001000036XX;30/04/2014;Potencia;1;9
ES0339000001000036XX;30/04/2014;Potencia;2;9
ES0339000001000036XX;30/04/2014;Reactiva;1;0
ES0339000001000036XX;30/04/2014;Reactiva;2;0
ES0339000001000036XX;31/03/2014;Activa;1;578
ES0339000001000036XX;31/03/2014;Activa;2;2502
ES0339000001000036XX;31/03/2014;Potencia;1;9
ES0339000001000036XX;31/03/2014;Potencia;2;9
ES0339000001000036XX;31/03/2014;Reactiva;1;0
ES0339000001000036XX;31/03/2014;Reactiva;2;0
ES0339000001000036XX;28/02/2014;Activa;1;661
ES0339000001000036XX;28/02/2014;Activa;2;2471
ES0339000001000036XX;28/02/2014;Potencia;1;9
ES0339000001000036XX;28/02/2014;Potencia;2;9
ES0339000001000036XX;28/02/2014;Reactiva;1;0
ES0339000001000036XX;28/02/2014;Reactiva;2;0
ES0339000001000036XX;31/01/2014;Activa;1;879
ES0339000001000036XX;31/01/2014;Activa;2;2673
ES0339000001000036XX;31/01/2014;Potencia;1;10
ES0339000001000036XX;31/01/2014;Potencia;2;10
ES0339000001000036XX;31/01/2014;Reactiva;1;0
ES0339000001000036XX;31/01/2014;Reactiva;2;0
ES0339000001000036XX;31/12/2013;Activa;1;1062
ES0339000001000036XX;31/12/2013;Activa;2;2855
ES0339000001000036XX;31/12/2013;Potencia;1;10
ES0339000001000036XX;31/12/2013;Potencia;2;10
ES0339000001000036XX;31/12/2013;Reactiva;1;0
ES0339000001000036XX;31/12/2013;Reactiva;2;0
ES0339000001000036XX;30/11/2013;Activa;1;1006
ES0339000001000036XX;30/11/2013;Activa;2;2620
ES0339000001000036XX;30/11/2013;Potencia;1;9
ES0339000001000036XX;30/11/2013;Potencia;2;9
ES0339000001000036XX;30/11/2013;Reactiva;1;0
ES0339000001000036XX;30/11/2013;Reactiva;2;0
ES0339000001000037XB;30/09/2015;Activa;1;172
ES0339000001000037XB;30/09/2015;Activa;2;677
ES0339000001000037XB;30/09/2015;Potencia;1;3
ES0339000001000037XB;30/09/2015;Potencia;2;2
ES0339000001000037XB;30/09/2015;Reactiva;1;0
ES0339000001000037XB;30/09/2015;Reactiva;2;0
ES0339000001000037XB;31/08/2015;Activa;1;120
ES0339000001000037XB;31/08/2015;Activa;2;671
ES0339000001000037XB;31/08/2015;Potencia;1;3
ES0339000001000037XB;31/08/2015;Potencia;2;2
ES0339000001000037XB;31/08/2015;Reactiva;1;0
ES0339000001000037XB;31/08/2015;Reactiva;2;0
ES0339000001000037XB;31/07/2015;Activa;1;85
ES0339000001000037XB;31/07/2015;Activa;2;642
ES0339000001000037XB;31/07/2015;Potencia;1;3
ES0339000001000037XB;31/07/2015;Potencia;2;2
ES0339000001000037XB;31/07/2015;Reactiva;1;0
ES0339000001000037XB;31/07/2015;Reactiva;2;0
ES0339000001000037XB;30/06/2015;Activa;1;79
ES0339000001000037XB;30/06/2015;Activa;2;603
ES0339000001000037XB;30/06/2015;Potencia;1;3
ES0339000001000037XB;30/06/2015;Potencia;2;2
ES0339000001000037XB;30/06/2015;Reactiva;1;0
ES0339000001000037XB;30/06/2015;Reactiva;2;0
ES0339000001000037XB;31/05/2015;Activa;1;109
ES0339000001000037XB;31/05/2015;Activa;2;634
ES0339000001000037XB;31/05/2015;Potencia;1;3
ES0339000001000037XB;31/05/2015;Potencia;2;2
ES0339000001000037XB;31/05/2015;Reactiva;1;0
ES0339000001000037XB;31/05/2015;Reactiva;2;0
ES0339000001000037XB;30/04/2015;Activa;1;142
ES0339000001000037XB;30/04/2015;Activa;2;657
ES0339000001000037XB;30/04/2015;Potencia;1;3
ES0339000001000037XB;30/04/2015;Potencia;2;2
ES0339000001000037XB;30/04/2015;Reactiva;1;0
ES0339000001000037XB;30/04/2015;Reactiva;2;0
ES0339000001000037XB;31/03/2015;Activa;1;188
ES0339000001000037XB;31/03/2015;Activa;2;737
ES0339000001000037XB;31/03/2015;Potencia;1;3
ES0339000001000037XB;31/03/2015;Potencia;2;2
ES0339000001000037XB;31/03/2015;Reactiva;1;0
ES0339000001000037XB;31/03/2015;Reactiva;2;0
ES0339000001000037XB;28/02/2015;Activa;1;227
ES0339000001000037XB;28/02/2015;Activa;2;801
ES0339000001000037XB;28/02/2015;Potencia;1;3
ES0339000001000037XB;28/02/2015;Potencia;2;3
ES0339000001000037XB;28/02/2015;Reactiva;1;0
ES0339000001000037XB;28/02/2015;Reactiva;2;0
ES0339000001000037XB;31/01/2015;Activa;1;316
ES0339000001000037XB;31/01/2015;Activa;2;973
ES0339000001000037XB;31/01/2015;Potencia;1;3
ES0339000001000037XB;31/01/2015;Potencia;2;3
ES0339000001000037XB;31/01/2015;Reactiva;1;0
ES0339000001000037XB;31/01/2015;Reactiva;2;0
ES0339000001000037XB;31/12/2014;Activa;1;363
ES0339000001000037XB;31/12/2014;Activa;2;989
ES0339000001000037XB;31/12/2014;Potencia;1;3
ES0339000001000037XB;31/12/2014;Potencia;2;3
ES0339000001000037XB;31/12/2014;Reactiva;1;0
ES0339000001000037XB;31/12/2014;Reactiva;2;0
ES0339000001000037XB;30/11/2014;Activa;1;346
ES0339000001000037XB;30/11/2014;Activa;2;927
ES0339000001000037XB;30/11/2014;Potencia;1;3
ES0339000001000037XB;30/11/2014;Potencia;2;3
ES0339000001000037XB;30/11/2014;Reactiva;1;0
ES0339000001000037XB;30/11/2014;Reactiva;2;0
ES0339000001000037XB;31/10/2014;Activa;1;305
ES0339000001000037XB;31/10/2014;Activa;2;911
ES0339000001000037XB;31/10/2014;Potencia;1;3
ES0339000001000037XB;31/10/2014;Potencia;2;3
ES0339000001000037XB;31/10/2014;Reactiva;1;0
ES0339000001000037XB;31/10/2014;Reactiva;2;0
ES0339000001000037XB;30/09/2014;Activa;1;217
ES0339000001000037XB;30/09/2014;Activa;2;840
ES0339000001000037XB;30/09/2014;Potencia;1;3
ES0339000001000037XB;30/09/2014;Potencia;2;3
ES0339000001000037XB;30/09/2014;Reactiva;1;0
ES0339000001000037XB;30/09/2014;Reactiva;2;0
ES0339000001000037XB;31/08/2014;Activa;1;144
ES0339000001000037XB;31/08/2014;Activa;2;839
ES0339000001000037XB;31/08/2014;Potencia;1;3
ES0339000001000037XB;31/08/2014;Potencia;2;3
ES0339000001000037XB;31/08/2014;Reactiva;1;0
ES0339000001000037XB;31/08/2014;Reactiva;2;0
ES0339000001000037XB;31/07/2014;Activa;1;100
ES0339000001000037XB;31/07/2014;Activa;2;800
ES0339000001000037XB;31/07/2014;Potencia;1;3
ES0339000001000037XB;31/07/2014;Potencia;2;3
ES0339000001000037XB;31/07/2014;Reactiva;1;0
ES0339000001000037XB;31/07/2014;Reactiva;2;0
ES0339000001000037XB;30/06/2014;Activa;1;94
ES0339000001000037XB;30/06/2014;Activa;2;758
ES0339000001000037XB;30/06/2014;Potencia;1;3
ES0339000001000037XB;30/06/2014;Potencia;2;3
ES0339000001000037XB;30/06/2014;Reactiva;1;0
ES0339000001000037XB;30/06/2014;Reactiva;2;0
ES0339000001000037XB;31/05/2014;Activa;1;133
ES0339000001000037XB;31/05/2014;Activa;2;811
ES0339000001000037XB;31/05/2014;Potencia;1;3
ES0339000001000037XB;31/05/2014;Potencia;2;3
ES0339000001000037XB;31/05/2014;Reactiva;1;0
ES0339000001000037XB;31/05/2014;Reactiva;2;0
ES0339000001000037XB;30/04/2014;Activa;1;180
ES0339000001000037XB;30/04/2014;Activa;2;829
